id,Weekly_Sales
1,1650051.4
2,1638193.9
3,1432106.6
4,1355794.8
5,1736729.0
6,1733513.8
7,1688696.6
8,1572382.6
9,748042.06
10,681171.0
11,657026.75
12,667266.1
13,2118762.8
14,2270829.8
15,2274044.8
16,2115593.8
17,624795.44
18,582978.44
19,557286.2
20,563031.94
21,1601403.6
22,1357845.1
23,1423166.0
24,1387543.0
25,855627.56
26,780169.2
27,846051.8
28,908176.4
29,1312064.2
30,1194961.6
31,1348886.1
32,1337046.5
33,1179043.1
34,1125832.0
35,1127298.4
36,1130865.1
37,1825865.5
38,1647197.6
39,1630383.5
40,1671581.1
41,1569413.6
42,1430478.1
43,1441143.4
44,1465914.1
45,1385199.4
46,1409291.9
47,1450689.8
48,1419448.1
49,2078457.4
50,1821550.2
51,1884532.9
52,2248381.5
53,1708862.8
54,1772087.2
55,1707658.1
56,1823896.4
57,586199.3
58,595962.06
59,568302.9
60,787969.4
61,670752.75
62,548785.8
63,494343.2
64,556181.6
65,929706.1
66,930826.1
67,910979.75
68,952756.0
69,1192837.5
70,1100165.1
71,991723.3
72,1318646.2
73,1520063.8
74,1389766.5
75,1422869.8
76,1386123.1
77,2062567.8
78,2010561.6
79,1994463.6
80,2019583.1
81,1008116.44
82,1003358.25
83,650096.2
84,1013081.75
85,984816.56
86,1064995.1
87,949179.9
88,1321815.8
89,1414937.9
90,1265161.8
91,1343331.1
92,1700137.6
93,1357662.2
94,1282965.4
95,1286525.4
96,1351437.4
97,725847.7
98,783749.25
99,846057.1
100,739727.75
101,1040961.44
102,1131074.4
103,954112.9
104,1290840.1
105,1734586.2
106,1702128.9
107,1651051.8
108,1695173.1
109,1308663.2
110,1323376.9
111,1264128.8
112,1262250.1
113,627336.44
114,562529.75
115,483834.3
116,563825.75
117,447450.2
118,408959.84
119,426314.62
120,419989.97
121,1401564.8
122,1414026.6
123,1628830.9
124,1710739.6
125,1435925.1
126,1492669.2
127,1196498.8
128,1424106.0
129,322732.9
130,334197.06
131,295263.6
132,347454.25
133,861435.94
134,940595.6
135,1033551.44
136,830083.8
137,785353.5
138,865701.2
139,763412.06
140,1079325.6
141,395944.56
142,357606.75
143,353145.6
144,340071.12
145,548579.0
146,475329.47
147,510960.06
148,475996.16
149,674044.3
150,850603.0
151,889238.7
152,680425.8
153,1428185.9
154,1457000.0
155,779365.0
156,1617947.2
157,1151224.4
158,1058548.4
159,808987.5
160,1060519.9
161,1295424.5
162,1459223.4
163,752018.56
164,1302204.8
165,594810.75
166,791384.75
167,777033.5
168,571296.0
169,645971.75
170,840918.9
171,828792.4
172,651526.75
173,316291.16
174,315945.62
175,308793.22
176,358570.22
177,913302.6
178,803043.7
179,720306.44
180,1035760.94
